Uniprot Accession,Description,Gene,Molecular weight (Da),Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose
P0A6E4,Argininosuccinate synthase OS=Escherichia coli (strain K12) GN=argG PE=1 SV=2,argG,49848.81733,0.00013821792309310138,1.7191982596631046e-05,2.1665508989920104e-05,3.9720099814853525e-05,5.2759526521749886e-05,6.780501887586107e-05,7.141593704084774e-05,5.556801842785065e-05,7.121533047612627e-05,4.132495233262538e-05,3.951949325013204e-05,3.711221447347425e-05,3.610918164986684e-05,3.169583722599423e-05,7.984141275915002e-05,0.00013681367714005104,0.00010371359396100642,8.084444558275743e-05,6.579895322864625e-05,4.774436240371283e-05,6.359228101670994e-05,9.82972167135264e-05
P0A6F3,Glycerol kinase OS=Escherichia coli (strain K12) GN=glpK PE=1 SV=2,glpK,56177.25025,8.241770430904992e-06,0.0002189498408210181,0.00041475864155526203,8.757993632840725e-06,1.1428113642853142e-05,7.066917626499529e-06,0.0004628208017354856,1.016425683811393e-05,1.4098233652865557e-05,1.886884807075441e-05,1.7978808067416938e-05,1.6910760063411968e-05,8.508782431906235e-06,8.91820083344147e-06,6.764304025364788e-06,8.829196833107721e-06,6.97791362616578e-06,6.782104825431538e-06,1.3012384848793843e-05,6.8889096258320336e-06,9.470025635510703e-06,7.049116826432779e-06
P0A9M8,Phosphate acetyltransferase OS=Escherichia coli (strain K12) GN=pta PE=1 SV=2,pta,77105.88254,1.9064693270807348e-05,4.4484284298550484e-05,3.112602982988955e-05,1.452548058728179e-05,1.815685073410224e-05,2.0620994762301827e-05,1.7508391779312875e-05,5.83613059310429e-05,2.516020744582739e-05,2.4771132072953767e-05,2.3085138790501414e-05,2.334452237241716e-05,1.9972535807512458e-05,1.9064693270807348e-05,1.9713152225596714e-05,2.956972833839507e-05,3.0477570875100183e-05,2.5030515654869515e-05,1.8935001479849477e-05,1.5044247751113282e-05,1.88053096888916e-05,2.4252364909122275e-05
P0A850,Trigger factor OS=Escherichia coli (strain K12) GN=tig PE=1 SV=1,tig,48144.85133,0.0004133359944056971,0.00093260231903597,0.0005795012182873845,0.00018402798544896867,0.0002554790317180942,0.0002637872929121786,0.0003032515335840793,0.00023886250932992546,0.00024509370522548873,0.0002070834102625528,0.0001591032018667156,0.00012192373302318805,0.00012607786362023023,0.00011610795018732902,0.00028248088059886845,0.0003240221865692902,0.0002617102276136575,0.0003593322966441488,0.00029909740298703715,0.0001894283552251235,0.0003115597947781637,0.0003531011007485855
P0A940,Outer membrane protein assembly factor yaeT OS=Escherichia coli (strain K12) GN=yaeT PE=1 SV=1,bamA,90478.46722,3.370967804509631e-05,5.017768469663517e-05,4.8519831678023874e-05,1.9341618550465097e-05,2.840454838554017e-05,2.9841354335003295e-05,3.1388683819040494e-05,3.260444269935545e-05,2.4094130537150804e-05,2.243627751853951e-05,1.9673189154187352e-05,1.591538897866842e-05,1.6136436047816594e-05,1.3483871218038524e-05,3.227287209563319e-05,3.149920735361458e-05,3.6141195805726205e-05,3.072554261159598e-05,2.7962454247243824e-05,2.0888948034502302e-05,2.5973030624910272e-05,3.149920735361458e-05
P05055,Polyribonucleotide nucleotidyltransferase OS=Escherichia coli (strain K12) GN=pnp PE=1 SV=3,pnp,77034.97797,5.2703331746016725e-05,0.00010410855187267344,7.386255114158501e-05,3.894334858080053e-05,5.2703331746016725e-05,5.763615589958479e-05,5.439087685118474e-05,4.8679185726000666e-05,7.918480878096109e-05,6.763161536865694e-05,5.7765967061520794e-05,5.257352058408073e-05,2.5962232387200357e-05,2.4144876120096334e-05,3.2063356998192436e-05,4.387617273436861e-05,4.790031875438466e-05,5.5299554984736756e-05,6.0751623786048844e-05,3.7125992313696505e-05,5.218408709827272e-05,6.724218188284891e-05
P0A6T1,Glucose-6-phosphate isomerase OS=Escherichia coli (strain K12) GN=pgi PE=1 SV=1,pgi,61472.99513,7.645633647849233e-05,9.64651224079701e-05,0.00012151677308390163,4.8476570788490876e-05,5.319408942227019e-05,7.07627795066897e-05,7.466693285878294e-05,4.2783013816688265e-05,6.262912668982882e-05,5.059132052087471e-05,4.440974438006044e-05,4.050559102796721e-05,4.4247071323723225e-05,4.4084398267385996e-05,6.230378057715439e-05,9.72784876896562e-05,0.00010248402549244716,9.288631516855131e-05,6.474387642221266e-05,5.742358888703785e-05,5.238072414058411e-05,7.694435564750397e-05
P0AC41,Succinate dehydrogenase flavoprotein subunit OS=Escherichia coli (strain K12) GN=sdhA PE=1 SV=1,sdhA,64363.08691,3.4647188428333885e-05,0.00013889949082928474,0.00010425230240095084,0.00010565061942272217,6.8828271182744e-05,7.488764494375307e-05,5.173772980553894e-05,8.281144140045723e-05,0.00010533988230677297,9.694998017614505e-05,8.71617610237458e-05,8.141312437868589e-05,1.15594207133096e-05,1.1839084117663865e-05,2.8277077551375637e-05,3.992971939946999e-05,3.278276573263879e-05,5.282530971136109e-05,6.680847992907431e-05,4.536761892858069e-05,6.929437685666777e-05,5.593268087085291e-05
P0A9M0,Lon protease OS=Escherichia coli (strain K12) GN=lon PE=1 SV=1,lon,87364.80487,1.8886323874416274e-05,5.6658971623248816e-05,2.8615642233964048e-05,1.1251670526394665e-05,1.6139222219955723e-05,1.865739873654456e-05,2.0488799839518257e-05,1.9687561856967266e-05,2.415160204546566e-05,1.922971158122384e-05,1.4536746254853738e-05,1.236195744507247e-05,1.236195744507247e-05,1.3735508272302742e-05,1.6368147357827434e-05,3.090489361268118e-05,2.3350364062914664e-05,2.2778051218235387e-05,2.323590149397881e-05,1.442228368591788e-05,1.980202442590312e-05,2.6326390855246926e-05
P27550,Acetyl-coenzyme A synthetase OS=Escherichia coli (strain K12) GN=acs PE=1 SV=2,acs,72030.23532,1.6520840098790895e-05,3.901139552739698e-05,6.747166628581827e-05,0.00010939850418359011,0.00019852774236362163,0.00013036192313247604,6.580569921703262e-05,9.107286642694812e-05,0.00012147676543228595,0.00024156522497391722,0.00024017691908326253,0.00024434183675522666,6.011364506534837e-05,6.858231099834202e-05,1.874212952383841e-05,1.9158621291034816e-05,1.804797657851106e-05,3.304168019758179e-05,0.0001679850127692183,0.00016382009509725422,0.00015271364797201666,4.137151554150996e-05
P23538,Phosphoenolpyruvate synthase OS=Escherichia coli (strain K12) GN=ppsA PE=1 SV=5,ppsA,87361.60027,1.923041696589563e-05,3.9719968375986804e-05,3.5828098275746024e-05,4.326843817326516e-05,5.0479844535476026e-05,2.6098423025144065e-05,3.0791560498963835e-05,6.948132796606337e-05,3.0791560498963835e-05,3.479789736685876e-05,3.1020494034272114e-05,3.0333693428347273e-05,2.1061885248361876e-05,2.037508464243703e-05,3.147836110488868e-05,2.792989130761032e-05,3.399662999327977e-05,2.0718484945399457e-05,3.205069494315939e-05,2.9189025751805864e-05,5.826358473595759e-05,1.008452223032979e-05
P04079,GMP synthase [glutamine-hydrolyzing] OS=Escherichia coli (strain K12) GN=guaA PE=1 SV=1,guaA,58623.86483,6.430828146408307e-05,6.345538648445332e-05,0.00023028164450003224,2.3198743445929175e-05,3.4627536172967806e-05,4.21330119937096e-05,3.8550853079264654e-05,2.7292639348151965e-05,3.9403748058894406e-05,2.4392796417410817e-05,1.842253156000258e-05,1.3424566979372249e-05,2.4392796417410817e-05,2.405163842555892e-05,4.861501383889569e-05,5.492643668815583e-05,5.390296271260013e-05,4.435053894074695e-05,2.7974955331855768e-05,2.1492953486669672e-05,4.0768380026302e-05,4.963848781445138e-05
P22523,Chromosome partition protein mukB OS=Escherichia coli (strain K12) GN=mukB PE=1 SV=2,mukB,170107.5558,3.2979134722244946e-06,7.701010068830816e-06,4.314917092001389e-06,2.5219338317010845e-06,2.9099236519627895e-06,3.89753410353804e-06,3.3096707395051528e-06,3.5154229169166632e-06,4.855751386911645e-06,4.444247032088624e-06,4.41485386388698e-06,3.968077707221986e-06,7.994941750847259e-07,7.289505714007795e-07,2.5748415344640445e-06,5.014474495200524e-06,3.4801511150746896e-06,4.638241942219477e-06,4.320795725641718e-06,2.7335646427529236e-06,3.4507579468730455e-06,5.296648909936311e-06
P0A9W3,Uncharacterized ABC transporter ATP-binding protein YjjK OS=Escherichia coli (strain K12) GN=yjjK PE=1 SV=2,yjjK,62386.25685,4.263759575118667e-05,7.613856384140477e-05,8.158848209531585e-05,2.6448132702803764e-05,4.055380347763244e-05,4.0874386904333084e-05,4.536255487814221e-05,3.750826092397625e-05,4.311847089123765e-05,3.0134842109861257e-05,2.3082006722446916e-05,2.228054815569529e-05,1.715121332848486e-05,1.7792380181886168e-05,3.173775924336451e-05,5.610209967261404e-05,3.221863438341549e-05,3.991263662423113e-05,4.776693057839709e-05,3.0455425536561906e-05,4.7125763724995795e-05,5.113305655875394e-05
P0AES6,DNA gyrase subunit B OS=Escherichia coli (strain K12) GN=gyrB PE=1 SV=2,gyrB,89875.87852,1.4019334450451167e-05,2.8261198019163467e-05,2.1474059912199013e-05,8.767647259488509e-06,1.0291971719577246e-05,1.3017953418276087e-05,1.2461630622623262e-05,1.1571514149578742e-05,1.61333610739319e-05,1.2572895181753825e-05,1.0970685530273691e-05,8.867785362706016e-06,9.757901835750536e-06,9.090314480967146e-06,1.0915053250708411e-05,1.4019334450451167e-05,1.457565724610399e-05,1.3017953418276087e-05,1.1682778708709307e-05,7.87753078644399e-06,1.0247465895925021e-05,1.6689683869584722e-05
P21513,Ribonuclease E OS=Escherichia coli (strain K12) GN=rne PE=1 SV=6,rne,118106.8771,1.4055066400532234e-05,2.700943482993845e-05,2.1505944974308362e-05,9.398267291922157e-06,1.19383395329822e-05,1.659513864159228e-05,1.2446353981194208e-05,1.1006979711260185e-05,2.1251937750202357e-05,1.854252735973831e-05,1.557910974516826e-05,1.4393742699340243e-05,8.89025284371015e-06,1.0922310636558185e-05,1.1599663234174195e-05,1.8711865509142313e-05,1.2361684906492207e-05,1.4817088072850247e-05,1.625646234278427e-05,9.398267291922157e-06,1.1006979711260185e-05,1.8457858285036307e-05
P0A8M3,Threonyl-tRNA synthetase OS=Escherichia coli (strain K12) GN=thrS PE=1 SV=1,thrS,73948.79422,1.555130157469118e-05,3.218443282414349e-05,1.906724801766484e-05,1.0723636651069658e-05,1.4739929318620336e-05,1.4063785771894633e-05,1.5686530284036322e-05,1.3522870934514071e-05,2.2718423169983638e-05,1.866156188962942e-05,1.717404608683287e-05,1.7850189633558575e-05,1.1426825939664391e-05,1.0101584588082012e-05,1.252217848536003e-05,2.501731122885103e-05,1.636267383076202e-05,1.7444503505523155e-05,1.3793328353204352e-05,1.0831819618545771e-05,1.3103661935544134e-05,1.8526333180284277e-05
P0A799,Phosphoglycerate kinase OS=Escherichia coli (strain K12) GN=pgk PE=1 SV=2,pgk,41074.62371,0.000664643946411944,0.0009616643180685637,0.001015225368695167,0.0004942224216909326,0.0005112645741630338,0.0005112645741630338,0.0005696948112102377,0.00046744189637763084,0.000513699167373334,0.00044796515069522966,0.0003554506087038235,0.0003554506087038235,0.0004041424729098267,0.0003895349136480258,0.0007401163359312488,0.0006427326075192425,0.0006841206920943452,0.0006792515056737449,0.0004187500321716277,0.0004966570149012329,0.00046257270995703057,0.0007644622680342505
P00370,NADP-specific glutamate dehydrogenase OS=Escherichia coli (strain K12) GN=gdhA PE=1 SV=1,gdhA,48532.35541,0.0001052905830930904,1.8874006675786852e-05,3.976728480815352e-05,6.057814369739447e-05,5.151202695356673e-05,8.386157988040663e-05,6.902611611777944e-05,6.263862477553715e-05,0.00013372522197145924,9.725470688833399e-05,6.696563503963677e-05,4.2445910209738985e-05,1.0570267930871893e-05,1.1291436308221829e-05,8.241924312570678e-05,4.162171777848192e-05,9.849099553521958e-05,9.004302311483465e-05,7.026240476466504e-05,3.997333291596779e-05,5.851766261925181e-05,0.00010261195769150493
P0A825,Serine hydroxymethyltransferase OS=Escherichia coli (strain K12) GN=glyA PE=1 SV=1,glyA,45269.96251,0.0004064505243611699,0.00017229967880527853,0.00024519569676135795,0.0001508726674666734,0.00023194187531479807,0.00027833025037775767,0.00023415084555589136,0.0002540315777257312,0.00022023433303700347,0.0001530816377077667,0.00011398286444041506,8.504535428209262e-05,0.0001524189466354387,0.00014203678650230014,0.00041528640532554316,0.0003269275956818106,0.00040203258387898333,0.0003622711195393036,0.00026728539917229106,0.0002080849967109902,0.00027612128013666435,0.0003490172980927437
P23843,Periplasmic oligopeptide-binding protein OS=Escherichia coli (strain K12) GN=oppA PE=1 SV=2,oppA,60842.91364,9.5491810835639e-05,0.00011094143255431384,0.0005029344942462226,4.914294567961457e-05,9.138286888918295e-05,0.0001127493670107545,8.283626964055431e-05,9.154722656704118e-05,0.00010995528648716437,0.0001023948333056852,9.105415353346647e-05,7.100251683476084e-05,0.00013148614228659418,0.00014381296812596234,0.00023338790255870463,5.5717252793944274e-05,0.00011225629397717978,0.00015268828273030748,8.760264229844336e-05,7.133123219047733e-05,0.00010765427899714899,0.00010058689884924455
P0A9A6,Cell division protein ftsZ OS=Escherichia coli (strain K12) GN=ftsZ PE=1 SV=1,ftsZ,40280.55906,0.00010079303998617343,0.000131080603725861,0.00012636368806148344,5.287910718486438e-05,6.47955257053972e-05,7.348458087661905e-05,7.174676984237468e-05,6.9264182650597e-05,6.0078610041019615e-05,4.940348511637565e-05,4.270049969857593e-05,3.699054915748729e-05,2.4130747504078957e-05,2.656368295202107e-05,9.409005456837372e-05,8.713881043139622e-05,8.589751683550738e-05,9.930348767110682e-05,7.820149654099663e-05,5.138955486979777e-05,7.249154599990797e-05,8.564925811632963e-05
P08997,Malate synthase A OS=Escherichia coli (strain K12) GN=aceB PE=1 SV=1,aceB,60217.52759,7.29023620811862e-05,4.018763467801152e-05,5.563164304600771e-05,0.00033711115039819587,0.00019263494308468333,0.0001810104206571594,0.00013799968767532058,7.805036487051825e-05,0.00019097429702360849,0.0002574001394666028,0.00028064918432165077,0.0002657033697719771,6.891681153460654e-05,5.6960159894867586e-05,0.00018599235884038398,0.0002574001394666028,0.0001008012159072438,8.402869069038775e-05,0.00021090204975650678,0.0002706853079552016,0.00014962421010284458,8.037526935602304e-05
P33602,NADH-quinone oxidoreductase subunit G OS=Escherichia coli (strain K12) GN=nuoG PE=1 SV=4,nuoG,100217.9683,1.546628839411425e-05,6.276319612837333e-05,3.771778718048508e-05,1.4468463336429461e-05,2.3149541338287142e-05,2.3349106349824105e-05,2.434693140750889e-05,2.215171628060235e-05,2.5045408947888247e-05,2.494562644211976e-05,2.115389122291756e-05,2.035563117676973e-05,3.222974936321874e-06,2.903670917862741e-06,6.006906847262439e-06,9.42944679512127e-06,1.2772160738365318e-05,1.3570420784513153e-05,2.4446713913277368e-05,1.5067158371040337e-05,2.3748236372898018e-05,2.4546496419045846e-05
P17846,Sulfite reductase [NADPH] hemoprotein beta-component OS=Escherichia coli (strain K12) GN=cysI PE=1 SV=4,cysI,63939.93503,5.004696983971896e-05,1.0290908173292213e-05,2.7213039850347186e-05,2.6118262385103336e-05,3.37817046418103e-05,3.612765635304713e-05,4.2383527583012e-05,3.206134005356996e-05,3.268692717656645e-05,2.3459517112368263e-05,1.751643944390164e-05,1.626526519790866e-05,3.863000484503308e-06,3.5032878887803275e-06,1.4763856102717094e-05,3.237413361506821e-05,2.5649072042855972e-05,2.9715388342333133e-05,3.065376902682787e-05,2.220834286637529e-05,2.908980121933665e-05,4.488587607499794e-05
P00582,DNA polymerase I OS=Escherichia coli (strain K12) GN=polA PE=1 SV=1,polA,103035.5166,7.298454210885182e-06,1.51404103310916e-05,9.802445150258023e-06,5.842645525203296e-06,7.395508123263973e-06,7.337275775836699e-06,7.356686558312456e-06,8.006947771250366e-06,7.638142904210955e-06,6.609371432995755e-06,5.978521002533606e-06,5.6388323092078326e-06,3.387181542019851e-06,3.6977540616319866e-06,4.610060837992634e-06,6.522022911854842e-06,6.007637176247244e-06,6.929649343845771e-06,6.318209695859379e-06,5.473840658163886e-06,6.3085043046215005e-06,7.026703256224564e-06
P0A9B2,Glyceraldehyde-3-phosphate dehydrogenase A OS=Escherichia coli (strain K12) GN=gapA PE=1 SV=2,gapA,35492.2309,0.000780452490519552,0.0008086276706827128,0.000780452490519552,0.0003352846439416126,0.0003747298961700376,0.0004987006888879448,0.0005409634591326857,0.00034937223402319294,0.0005635036032632144,0.0003550072700558251,0.00025498538047660454,0.00021863939806612723,0.0002809065462267124,0.0002958393917131876,0.00041981018443109475,0.0008565254769600859,0.0006508466617690127,0.0006592992158179609,0.0004508028826105716,0.00027639851740060664,0.0004057225943495144,0.0010424816660369466
P15639,Bifunctional purine biosynthesis protein purH OS=Escherichia coli (strain K12) GN=purH PE=1 SV=1,purH,57274.98651,4.52204384115882e-05,1.480576516333081e-05,4.504584212428478e-05,1.885639902877037e-05,3.544304632259616e-05,3.526845003529273e-05,3.9458760930575034e-05,4.295068667664362e-05,3.753820177023731e-05,2.112615076371495e-05,1.676124358112922e-05,1.3810566325701263e-05,2.3570498785962968e-05,2.042776561450124e-05,3.92841646432716e-05,5.429944535136653e-05,4.9061556732263646e-05,4.155391637821619e-05,3.0903542852707e-05,2.2697517349445818e-05,3.63160277591133e-05,4.679180499731907e-05
P0A853,Tryptophanase OS=Escherichia coli (strain K12) GN=tnaA PE=1 SV=1,tnaA,52721.57894,1.0185582655085785e-05,0.000737838296616084,0.0012822074254819351,4.0021563132646195e-05,2.7502969925278188e-05,1.830370067440928e-05,1.7355322401123826e-05,1.469986323592455e-05,3.5848698730190196e-05,5.102275110275747e-05,5.06433997934433e-05,6.221361472752585e-05,7.4921883589550935e-06,6.012718252629784e-06,8.535404459569095e-06,1.2632398600162261e-05,9.711393518443059e-06,1.0830479880919896e-05,2.7502969925278188e-05,2.31404298681651e-05,2.864102385322074e-05,1.1627117630479676e-05
P25516,Aconitate hydratase 1 OS=Escherichia coli (strain K12) GN=acnA PE=1 SV=3,acnA,97597.74141,9.887523892034706e-06,1.618889922219154e-05,1.3012596210242567e-05,2.6537499357896254e-05,2.2131659696160585e-05,2.5307962708109557e-05,1.3422441760171464e-05,1.3012596210242567e-05,1.6291360609673765e-05,2.1516891371267235e-05,2.4078426058322858e-05,2.2336582471125034e-05,8.914140710953568e-06,9.426447648364692e-06,9.938754585775819e-06,1.1065829848080293e-05,1.0963368460598067e-05,8.391587634794221e-06,2.1004584433856108e-05,2.1721814146231688e-05,1.9570125009104963e-05,1.1168291235562517e-05
