gene,rxnID,kcat_value1
YDR046C,r_1218_3_fwd,5724.72
YDR046C,r_1218_3_rvs,5724.72
YDR508C,r_1218_4_fwd,259363.08
YDR508C,r_1218_4_rvs,259363.08
YKR039W,r_1218_5_fwd,39308.4
YKR039W,r_1218_5_rvs,39308.4
YBR068C,r_1219_1_fwd,148914.36
YBR068C,r_1219_1_rvs,148914.36
YBR069C,r_1219_2_fwd,1854.36
YBR069C,r_1219_2_rvs,1854.36
YDR046C,r_1219_3_fwd,7753.32
YDR046C,r_1219_3_rvs,7753.32
YKR039W,r_1219_4_fwd,23145.12
YKR039W,r_1219_4_rvs,23145.12
YOL020W,r_1219_5_fwd,9883.08
YOL020W,r_1219_5_rvs,9883.08
YCL038C,r_1220_fwd,43353.36
YCL038C,r_1220_rvs,43353.36
YBR293W,r_1221_1,9403.92
YJR001W,r_1221_2,628.56
YKL146W,r_1222_1,942.12
YNL101W,r_1222_2,42455.88
YBR068C,r_1223_1_fwd,202227.12
YBR068C,r_1223_1_rvs,202227.12
YBR069C,r_1223_2_fwd,5444.64
YBR069C,r_1223_2_rvs,5444.64
YCL025C,r_1223_3_fwd,22773.6
YCL025C,r_1223_3_rvs,22773.6
YDR046C,r_1223_4_fwd,14403.96
YDR046C,r_1223_4_rvs,14403.96
YKR039W,r_1223_5_fwd,58055.76
YKR039W,r_1223_5_rvs,58055.76
YOL020W,r_1223_6_fwd,21026.52
YOL020W,r_1223_6_rvs,21026.52
YBR068C,r_1224_1_fwd,80217
YBR068C,r_1224_1_rvs,80217
YBR069C,r_1224_2_fwd,1613.16
YBR069C,r_1224_2_rvs,1613.16
YCL025C,r_1224_3_fwd,2520.72
YCL025C,r_1224_3_rvs,2520.72
YDR046C,r_1224_4_fwd,8160.84
YDR046C,r_1224_4_rvs,8160.84
YKR039W,r_1224_5_fwd,10423.44
YKR039W,r_1224_5_rvs,10423.44
YIL013C,r_1225_1_fwd,5357.52
YIL013C,r_1225_1_rvs,5357.52
YOR011W,r_1225_2_fwd,4492.8
YOR011W,r_1225_2_rvs,4492.8
YLR348C,r_1226,91771.2
YBR298C,r_1227_1,30761.64
YDL247W,r_1227_2,46965.96
YGR289C,r_1227_3,17187.48
YJR160C,r_1227_4,45140.76
YBR180W,r_1228,12809.88
YEL006W,r_1229_1,6334.2
YIL006W,r_1229_2,19473.48
YIL006W,r_1230,22395.6
YIL006W,r_1231,27404.64
YIL006W,r_1232,19473.48
YGR260W,r_1235_fwd,1082.52
YGR260W,r_1235_rvs,1082.52
YKL188C,r_1236_fwd,26300.88
YPL147W,r_1236_fwd,26300.88
YKL188C,r_1236_rvs,26300.88
YPL147W,r_1236_rvs,26300.88
YOR130C,r_1237,411795.72
YEL063C,r_1238_1_fwd,17591.4
YEL063C,r_1238_1_rvs,17591.4
YKR039W,r_1238_2_fwd,25363.8
YKR039W,r_1238_2_rvs,25363.8
YKL120W,r_1239,287772.12
YCR028C,r_1241_fwd,33292.44
YCR028C,r_1241_rvs,33292.44
YBR296C,r_1244_1_fwd,78863.76
YBR296C,r_1244_1_rvs,78863.76
YCR037C,r_1244_2_fwd,16061.04
YCR037C,r_1244_2_rvs,16061.04
YJL198W,r_1244_3_fwd,203.76
YJL198W,r_1244_3_rvs,203.76
YML123C,r_1244_4_fwd,13140.36
YML123C,r_1244_4_rvs,13140.36
YNR013C,r_1244_5_fwd,1006.56
YNR013C,r_1244_5_rvs,1006.56
YER053C,r_1245_1,20853
YJR077C,r_1245_2,28058.04
YDR456W,r_1249_1_fwd,12059.64
YDR456W,r_1249_1_rvs,12059.64
YJL129C,r_1249_2_fwd,8971.92
YJL129C,r_1249_2_rvs,8971.92
YKL174C,r_1250,2338.56
YLL028W,r_1251_1_fwd,2174.76
YLL028W,r_1251_1_rvs,2174.76
YOR273C,r_1251_2_fwd,1995.48
YOR273C,r_1251_2_rvs,1995.48
YLL028W,r_1252_1_fwd,2174.76
YLL028W,r_1252_1_rvs,2174.76
YOR273C,r_1252_2_fwd,1995.48
YOR273C,r_1252_2_rvs,1995.48
YGL186C,r_1253_fwd,5800.68
YGL186C,r_1253_rvs,5800.68
YKL217W,r_1254_fwd,117500.76
YKL217W,r_1254_rvs,117500.76
YPL274W,r_1255,12942
YNL003C,r_1256_fwd,31767.12
YNL003C,r_1256_rvs,31767.12
YLL061W,r_1257,2295.72
YDR456W,r_1258_1_fwd,8627.76
YDR456W,r_1258_1_rvs,8627.76
YLR138W,r_1258_2_fwd,8547.48
YLR138W,r_1258_2_rvs,8547.48
YKL174C,r_1259,4471.92
YBR132C,r_1260_1_fwd,3865.32
YBR132C,r_1260_1_rvs,3865.32
YHL016C,r_1260_2_fwd,6226.2
YHL016C,r_1260_2_rvs,6226.2
YKR039W,r_1260_3_fwd,5357.52
YKR039W,r_1260_3_rvs,5357.52
YLL028W,r_1260_4_fwd,2150.64
YLL028W,r_1260_4_rvs,2150.64
YOR273C,r_1260_5_fwd,2156.04
YOR273C,r_1260_5_rvs,2156.04
YPL274W,r_1260_6_fwd,2769.48
YPL274W,r_1260_6_rvs,2769.48
YLL028W,r_1261_1_fwd,2150.64
YLL028W,r_1261_1_rvs,2150.64
YOR273C,r_1261_2_fwd,2156.04
YOR273C,r_1261_2_rvs,2156.04
YGR138C,r_1262_1_fwd,5863.68
YGR138C,r_1262_1_rvs,5863.68
YLL028W,r_1262_2_fwd,2147.04
YLL028W,r_1262_2_rvs,2147.04
YOR273C,r_1262_3_fwd,2851.56
YOR273C,r_1262_3_rvs,2851.56
YPR156C,r_1262_4_fwd,3423.96
YPR156C,r_1262_4_rvs,3423.96
YGR138C,r_1263_1_fwd,5863.68
YGR138C,r_1263_1_rvs,5863.68
YLL028W,r_1263_2_fwd,2147.04
YLL028W,r_1263_2_rvs,2147.04
YOR273C,r_1263_3_fwd,2851.56
YOR273C,r_1263_3_rvs,2851.56
YPR156C,r_1263_4_fwd,3423.96
YPR156C,r_1263_4_rvs,3423.96
YLR348C,r_1264,91771.2
YJR095W,r_1265,118616.76
YBR294W,r_1266_1,2462.4
YLR092W,r_1266_2,8610.84
YPL092W,r_1267,206157.6
YGR096W,r_1269,13460.04
YLR237W,r_1270_1,83262.96
YOR071C,r_1270_2,126759.6
YOR192C,r_1270_3,44015.4
YPL244C,r_1271,113157.36
YBR021W,r_1272,41569.2
YHL016C,r_1273_fwd,547758.36
YHL016C,r_1273_rvs,547758.36
YBL042C,r_1274,105760.8
YBR192W,r_1275,118029.24
YBR192W,r_1276,59689.44
YIL013C,r_1278_1_fwd,3209.76
YIL013C,r_1278_1_rvs,3209.76
YOR011W,r_1278_2_fwd,874.44
YOR011W,r_1278_2_rvs,874.44
YBR147W,r_1657,5357.52
YGL080W,r_2034_1,4049.64
YGR243W,r_2034_1,4049.64
YGL080W,r_2034_2,4498.56
YHR162W,r_2034_2,4498.56
YGR289C,r_2079_fwd,13940.64
YGR289C,r_2079_rvs,13940.64
YOR222W,r_2132_1,4836.24
YPL134C,r_2132_2,163525.68
YKL188C,r_2219,43083.36
YPL147W,r_2219,43083.36
YKL188C,r_2220,43083.36
YPL147W,r_2220,43083.36
YKL188C,r_2221,43083.36
YPL147W,r_2221,43083.36
YKL188C,r_2222,43083.36
YPL147W,r_2222,43083.36
YKL188C,r_2223,43083.36
YPL147W,r_2223,43083.36
YKL188C,r_2224,43083.36
YPL147W,r_2224,43083.36
YKL188C,r_2225,43083.36
YPL147W,r_2225,43083.36
YKL188C,r_2226,43083.36
YPL147W,r_2226,43083.36
YKL188C,r_2227,43083.36
YPL147W,r_2227,43083.36
YKL188C,r_2228,43083.36
YPL147W,r_2228,43083.36
YDR072C,r_3348,18922.32
YDR072C,r_3349,18922.32
YDR072C,r_3350,18922.32
YDR072C,r_3351,18922.32
YDR072C,r_3352,18922.32
YDR072C,r_3353,18922.32
YDR072C,r_3354,18922.32
YDR072C,r_3355,18922.32
YDR072C,r_3356,19603.44
YDR072C,r_3357,19603.44
YDR072C,r_3358,19603.44
YDR072C,r_3359,19603.44
YDR072C,r_3360,19603.44
YDR072C,r_3361,19603.44
YDR072C,r_3362,19603.44
YDR072C,r_3363,19603.44
YDR072C,r_3364,19172.88
YDR072C,r_3365,19172.88
YDR072C,r_3366,19172.88
YDR072C,r_3367,19172.88
YDR072C,r_3368,19172.88
YDR072C,r_3369,19172.88
YDR072C,r_3370,19172.88
YDR072C,r_3371,19172.88
YDR072C,r_3372,19086.12
YDR072C,r_3373,19086.12
YDR072C,r_3374,19086.12
YDR072C,r_3375,19086.12
YDR072C,r_3376,19086.12
YDR072C,r_3377,19086.12
YDR072C,r_3378,19086.12
YDR072C,r_3379,19086.12
YDR072C,r_3380,19363.32
YDR072C,r_3381,19363.32
YDR072C,r_3382,19363.32
YDR072C,r_3383,19363.32
YDR072C,r_3384,19363.32
YDR072C,r_3385,19363.32
YDR072C,r_3386,19363.32
YDR072C,r_3387,19363.32
YDR072C,r_3388,19269.72
YDR072C,r_3389,19269.72
YDR072C,r_3390,19269.72
YDR072C,r_3391,19269.72
YDR072C,r_3392,19269.72
YDR072C,r_3393,19269.72
YDR072C,r_3394,19269.72
YDR072C,r_3395,19269.72
YDR072C,r_3396,18830.16
YDR072C,r_3397,18830.16
YDR072C,r_3398,18830.16
YDR072C,r_3399,18830.16
YDR072C,r_3400,18830.16
YDR072C,r_3401,18830.16
YDR072C,r_3402,18830.16
YDR072C,r_3403,18830.16
YDR072C,r_3404,18756
YDR072C,r_3405,18756
YDR072C,r_3406,18756
YDR072C,r_3407,18756
YDR072C,r_3408,18756
YDR072C,r_3409,18756
YDR072C,r_3410,18756
YDR072C,r_3411,18756
YDR072C,r_3412,19242.72
YDR072C,r_3413,19242.72
YDR072C,r_3414,19242.72
YDR072C,r_3415,19242.72
YDR072C,r_3416,19242.72
YDR072C,r_3417,19242.72
YDR072C,r_3418,19242.72
YDR072C,r_3419,19242.72
YDR072C,r_3420,18648.36
YDR072C,r_3421,18422.28
YDR072C,r_3422,18557.28
YDR072C,r_3423,18422.28
YDR072C,r_3424,18557.28
YDR072C,r_3425,18422.28
YDR072C,r_3426,18474.48
YDR072C,r_3427,18422.28
YDR367W,r_3428,8915.04
YKL004W,r_3428,8915.04
YDR367W,r_3429,1570.68
YKL004W,r_3429,1570.68
YDR367W,r_3430,8587.08
YKL004W,r_3430,8587.08
YDR367W,r_3431,9945.36
YKL004W,r_3431,9945.36
YDR367W,r_3432,8587.08
YKL004W,r_3432,8587.08
YDR367W,r_3433,9945.36
YKL004W,r_3433,9945.36
YDR367W,r_3434,8345.16
YKL004W,r_3434,8345.16
YDR367W,r_3435,9605.88
YKL004W,r_3435,9605.88
YDR367W,r_3436,8915.04
YKL004W,r_3436,8915.04
YDR367W,r_3437,1561.32
YKL004W,r_3437,1561.32
YDR367W,r_3438,8587.08
YKL004W,r_3438,8587.08
YDR367W,r_3439,9945.36
YKL004W,r_3439,9945.36
YDR367W,r_3440,8587.08
YKL004W,r_3440,8587.08
YDR367W,r_3441,9945.36
YKL004W,r_3441,9945.36
YDR367W,r_3442,8345.16
YKL004W,r_3442,8345.16
YDR367W,r_3443,9605.88
YKL004W,r_3443,9605.88
YDR367W,r_3444,8915.04
YKL004W,r_3444,8915.04
YDR367W,r_3445,1467.36
YKL004W,r_3445,1467.36
YDR367W,r_3446,8587.08
YKL004W,r_3446,8587.08
YDR367W,r_3447,9945.36
YKL004W,r_3447,9945.36
YDR367W,r_3448,8587.08
YKL004W,r_3448,8587.08
YDR367W,r_3449,9945.36
YKL004W,r_3449,9945.36
YDR367W,r_3450,8345.16
YKL004W,r_3450,8345.16
YDR367W,r_3451,9605.88
YKL004W,r_3451,9605.88
YDR367W,r_3452,8915.04
YKL004W,r_3452,8915.04
YDR367W,r_3453,1463.04
YKL004W,r_3453,1463.04
YDR367W,r_3454,8587.08
YKL004W,r_3454,8587.08
YDR367W,r_3455,9945.36
YKL004W,r_3455,9945.36
YDR367W,r_3456,8587.08
YKL004W,r_3456,8587.08
YDR367W,r_3457,9945.36
YKL004W,r_3457,9945.36
YDR367W,r_3458,8345.16
YKL004W,r_3458,8345.16
YDR367W,r_3459,9605.88
YKL004W,r_3459,9605.88
YDR367W,r_3460,8915.04
YKL004W,r_3460,8915.04
YDR367W,r_3461,1676.52
YKL004W,r_3461,1676.52
YDR367W,r_3462,8587.08
YKL004W,r_3462,8587.08
YDR367W,r_3463,9945.36
YKL004W,r_3463,9945.36
YDR367W,r_3464,8587.08
YKL004W,r_3464,8587.08
YDR367W,r_3465,9945.36
YKL004W,r_3465,9945.36
YDR367W,r_3466,8345.16
YKL004W,r_3466,8345.16
YDR367W,r_3467,9605.88
YKL004W,r_3467,9605.88
YDR367W,r_3468,8915.04
YKL004W,r_3468,8915.04
YDR367W,r_3469,1662.12
YKL004W,r_3469,1662.12
YDR367W,r_3470,8587.08
YKL004W,r_3470,8587.08
YDR367W,r_3471,9945.36
YKL004W,r_3471,9945.36
YDR367W,r_3472,8587.08
YKL004W,r_3472,8587.08
YDR367W,r_3473,9945.36
YKL004W,r_3473,9945.36
YDR367W,r_3474,8345.16
YKL004W,r_3474,8345.16
YDR367W,r_3475,9605.88
YKL004W,r_3475,9605.88
YDR367W,r_3476,8915.04
YKL004W,r_3476,8915.04
YDR367W,r_3477,1567.44
YKL004W,r_3477,1567.44
YDR367W,r_3478,8587.08
YKL004W,r_3478,8587.08
YDR367W,r_3479,9945.36
YKL004W,r_3479,9945.36
YDR367W,r_3480,8587.08
YKL004W,r_3480,8587.08
YDR367W,r_3481,9945.36
YKL004W,r_3481,9945.36
YDR367W,r_3482,8345.16
YKL004W,r_3482,8345.16
YDR367W,r_3483,9605.88
YKL004W,r_3483,9605.88
YDR367W,r_3484,8915.04
YKL004W,r_3484,8915.04
YDR367W,r_3485,1558.44
YKL004W,r_3485,1558.44
YDR367W,r_3486,8587.08
YKL004W,r_3486,8587.08
YDR367W,r_3487,9945.36
YKL004W,r_3487,9945.36
YDR367W,r_3488,8587.08
YKL004W,r_3488,8587.08
YDR367W,r_3489,9945.36
YKL004W,r_3489,9945.36
YDR367W,r_3490,8345.16
YKL004W,r_3490,8345.16
YDR367W,r_3491,9605.88
YKL004W,r_3491,9605.88
YDR367W,r_3492,8915.04
YKL004W,r_3492,8915.04
YDR367W,r_3493,1640.16
YKL004W,r_3493,1640.16
YDR367W,r_3494,8587.08
YKL004W,r_3494,8587.08
YDR367W,r_3495,9945.36
YKL004W,r_3495,9945.36
YDR367W,r_3496,8587.08
YKL004W,r_3496,8587.08
YDR367W,r_3497,9945.36
YKL004W,r_3497,9945.36
YDR367W,r_3498,8345.16
YKL004W,r_3498,8345.16
YDR367W,r_3499,9605.88
YKL004W,r_3499,9605.88
YDR367W,r_3500,8915.04
YKL004W,r_3500,8915.04
YDR367W,r_3501,1627.56
YKL004W,r_3501,1627.56
YDR367W,r_3502,8587.08
YKL004W,r_3502,8587.08
YDR367W,r_3503,9945.36
YKL004W,r_3503,9945.36
YDR367W,r_3504,8587.08
YKL004W,r_3504,8587.08
YDR367W,r_3505,9945.36
YKL004W,r_3505,9945.36
YDR367W,r_3506,8345.16
YKL004W,r_3506,8345.16
YDR367W,r_3507,9605.88
YKL004W,r_3507,9605.88
YKL120W,r_1574_fwd,11084.04
YKL120W,r_1574_rvs,11084.04
YFL058W,r_1603,2485.8
YER183C,r_1623,71330.4
YER183C,r_1624,71330.4
YPR011C,r_1642_fwd,18088.92
YPR011C,r_1642_rvs,18088.92
YDR508C,r_1658,152906.4
YNL036W,r_1667_fwd,1303981.2
YNL036W,r_1667_rvs,1079902.44
YGL077C,r_1684_1_fwd,36635.4
YGL077C,r_1684_1_rvs,36635.4
YOR161C,r_1684_2_fwd,2724.12
YOR161C,r_1684_2_rvs,2724.12
YDR342C,r_1707_1_fwd,3938.76
YDR342C,r_1707_1_rvs,3938.76
YHR092C,r_1707_2_fwd,5463
YHR092C,r_1707_2_rvs,5463
YDL245C,r_1717_1_fwd,23272.2
YDL245C,r_1717_1_rvs,23272.2
YEL069C,r_1717_2_fwd,14436.72
YEL069C,r_1717_2_rvs,14436.72
YJR158W,r_1717_3_fwd,25345.08
YJR158W,r_1717_3_rvs,25345.08
YNR072W,r_1717_4_fwd,10020.6
YNR072W,r_1717_4_rvs,10020.6
YHR092C,r_1719_fwd,9268.2
YHR092C,r_1719_rvs,9268.2
YDL166C,r_1729_fwd,2235.24
YDL166C,r_1729_rvs,1904.04
YBL042C,r_1735,80692.2
YDR071C,r_1739,16981.2
YKL188C,r_1771_fwd,25729.56
YPL147W,r_1771_fwd,25729.56
YKL188C,r_1771_rvs,25729.56
YPL147W,r_1771_rvs,25729.56
YKL188C,r_1772_fwd,25971.48
YPL147W,r_1772_fwd,25971.48
YKL188C,r_1772_rvs,25971.48
YPL147W,r_1772_rvs,25971.48
YKL188C,r_1774_fwd,26155.8
YPL147W,r_1774_fwd,26155.8
YKL188C,r_1774_rvs,26155.8
YPL147W,r_1774_rvs,26155.8
YDL045C,r_1790,311.04
YNL065W,r_1795_fwd,3593.16
YNL065W,r_1795_rvs,3593.16
YGL225W,r_1803_fwd,5400.72
YGL225W,r_1803_rvs,5400.72
YBR241C,r_1805_1_fwd,66456.36
YBR241C,r_1805_1_rvs,66456.36
YGL104C,r_1805_2_fwd,18429.84
YGL104C,r_1805_2_rvs,18429.84
YPR058W,r_1811_fwd,1773
YPR058W,r_1811_rvs,1773
YNL065W,r_1816_fwd,99.72
YNL065W,r_1816_rvs,99.72
YBR147W,r_1837,10544.4
YDR342C,r_1877_1_fwd,3938.76
YDR342C,r_1877_1_rvs,3938.76
YHR092C,r_1877_2_fwd,5463
YHR092C,r_1877_2_rvs,5463
YOR100C,r_1882,284117.4
YKR039W,r_1907_fwd,9718.2
YKR039W,r_1907_rvs,9718.2
YDL245C,r_1908_1_fwd,23272.2
YDL245C,r_1908_1_rvs,23272.2
YEL069C,r_1908_2_fwd,14436.72
YEL069C,r_1908_2_rvs,14436.72
YJR158W,r_1908_3_fwd,25345.08
YJR158W,r_1908_3_rvs,25345.08
YNR072W,r_1908_4_fwd,10020.6
YNR072W,r_1908_4_rvs,10020.6
YBR147W,r_1919,5357.52
YDR508C,r_1935,441142.92
YOR100C,r_1976,338119.92
YJL212C,r_1990,158278.68
YNR013C,r_2008_fwd,1006.56
YNR013C,r_2008_rvs,1006.56
YNR027W,r_2025,122365.44
YOR306C,r_2040,6095.16
YDR342C,r_2041_1,5549.76
YHR092C,r_2041_2,8831.16
YDR508C,r_2045_fwd,86214.96
YDR508C,r_2045_rvs,86214.96
YDL024C,r_2064,2966.04
YDR508C,r_2072,259363.08
YDL245C,r_2105_1_fwd,24677.28
YDL245C,r_2105_1_rvs,24677.28
YLL043W,r_2105_2_fwd,8382.24
YLL043W,r_2105_2_rvs,8382.24
YIL013C,r_2107_1_fwd,3209.76
YIL013C,r_2107_1_rvs,3209.76
YOR011W,r_2107_2_fwd,874.44
YOR011W,r_2107_2_rvs,874.44
YNL065W,r_2190_fwd,360.72
YNL065W,r_2190_rvs,360.72
YNL065W,r_2191_fwd,237.24
YNL065W,r_2191_rvs,237.24
YKL188C,r_2231_fwd,28565.28
YPL147W,r_2231_fwd,28565.28
YKL188C,r_2231_rvs,28565.28
YPL147W,r_2231_rvs,28565.28
YKR039W,r_3545_fwd,9718.2
YKR039W,r_3545_rvs,9718.2
YCR037C,r_3605_1_fwd,16061.04
YCR037C,r_3605_1_rvs,16061.04
YJL198W,r_3605_2_fwd,203.76
YJL198W,r_3605_2_rvs,203.76
YML123C,r_3605_3_fwd,13140.36
YML123C,r_3605_3_rvs,13140.36
YCR098C,r_3606_fwd,200156.76
YCR098C,r_3606_rvs,200156.76
YCR098C,r_3607_fwd,82285.92
YCR098C,r_3607_rvs,82285.92
YNR013C,r_3649_fwd,1006.56
YNR013C,r_3649_rvs,1006.56
YHR002W,r_3680_fwd,66204.72
YHR002W,r_3680_rvs,66204.72
YIL048W,r_3813_1_fwd,3787.92
YIL048W,r_3813_1_rvs,3787.92
YMR162C,r_3813_2_fwd,44880.84
YMR162C,r_3813_2_rvs,44880.84
YIL048W,r_3815_1_fwd,3783.6
YIL048W,r_3815_1_rvs,3783.6
YMR162C,r_3815_2_fwd,42986.88
YMR162C,r_3815_2_rvs,42986.88
YIL048W,r_3816_1_fwd,4281.84
YIL048W,r_3816_1_rvs,4281.84
YMR162C,r_3816_2_fwd,36333.72
YMR162C,r_3816_2_rvs,36333.72
YIL048W,r_3818_1_fwd,4155.12
YIL048W,r_3818_1_rvs,4155.12
YMR162C,r_3818_2_fwd,44931.24
YMR162C,r_3818_2_rvs,44931.24
YIL048W,r_3820_1_fwd,4237.56
YIL048W,r_3820_1_rvs,4237.56
YMR162C,r_3820_2_fwd,35543.52
YMR162C,r_3820_2_rvs,35543.52
YAL026C,r_3822_fwd,16549.2
YAL026C,r_3822_rvs,16549.2
YAL026C,r_3824_fwd,16223.76
YAL026C,r_3824_rvs,16223.76
YAL026C,r_3886_fwd,16549.2
YAL026C,r_3886_rvs,16549.2
YAL026C,r_3888_fwd,16223.76
YAL026C,r_3888_rvs,16223.76
YIL048W,r_3893_fwd,3787.92
YIL048W,r_3893_rvs,3787.92
YIL048W,r_3895_fwd,3783.6
YIL048W,r_3895_rvs,3783.6
YIL048W,r_3896_fwd,4281.84
YIL048W,r_3896_rvs,4281.84
YIL048W,r_3898_fwd,4155.12
YIL048W,r_3898_rvs,4155.12
YIL048W,r_3900_fwd,4237.56
YIL048W,r_3900_rvs,4237.56
YBR192W,r_3959_fwd,84133.8
YBR192W,r_3959_rvs,84133.8
YBR192W,r_3960_fwd,67653
YBR192W,r_3960_rvs,67653
YER053C,r_3961_1_fwd,20853
YER053C,r_3961_1_rvs,20853
YJR077C,r_3961_2_fwd,28058.04
YJR077C,r_3961_2_rvs,28058.04
YLR348C,r_3961_3_fwd,91771.2
YLR348C,r_3961_3_rvs,91771.2
YAL039C,r_4152_1_rvs,1917
YKL087C,r_4152_2_rvs,47337.12
YAL061W,r_4153,3909.24
YAL061W,r_4154_fwd,6240.6
YAL061W,r_4154_rvs,3909.24
YBL080C,r_4155,5040
YBL091C,r_4156_1_fwd,3839.76
YBL091C,r_4156_1_rvs,4130.64
YLR244C,r_4156_2_fwd,15581.52
YLR244C,r_4156_2_rvs,13935.96
YBR022W,r_4157_1_fwd,6791.76
YBR022W,r_4157_1_rvs,10467.72
YMR087W,r_4157_2_fwd,14740.92
YMR087W,r_4157_2_rvs,14281.92
YBR046C,r_4158_fwd,38129.4
YBR046C,r_4158_rvs,8200.08
YBR070C,r_4159_fwd,13010.76
YGL047W,r_4159_fwd,13010.76
YBR070C,r_4159_rvs,11059.56
YGL047W,r_4159_rvs,11059.56
YBR111C,r_4160_fwd,14545.44
YBR111C,r_4160_rvs,22888.08
YBR147W,r_4161_1_fwd,5357.52
YBR147W,r_4161_1_rvs,5357.52
YDR352W,r_4161_2_fwd,4902.48
YDR352W,r_4161_2_rvs,4902.48
YBR147W,r_4162_1_fwd,10544.4
YBR147W,r_4162_1_rvs,10544.4
YDR352W,r_4162_2_fwd,9709.92
YDR352W,r_4162_2_rvs,9709.92
YBR147W,r_4163_1_fwd,5357.52
YBR147W,r_4163_1_rvs,5357.52
YDR352W,r_4163_2_fwd,3198.96
YDR352W,r_4163_2_rvs,3198.96
YBR222C,r_4164_fwd,125832.96
YBR222C,r_4164_rvs,165866.76
YBR229C,r_4165_rvs,21931.56
YBR229C,r_4166_rvs,21931.56
YBR235W,r_4167_fwd,29819.52
YBR235W,r_4167_rvs,29819.52
YBR241C,r_4168_1_fwd,94604.04
YBR241C,r_4168_1_rvs,94604.04
YGL104C,r_4168_2_fwd,20722.32
YGL104C,r_4168_2_rvs,20722.32
YBR241C,r_4169_1_fwd,66456.36
YBR241C,r_4169_1_rvs,66456.36
YGL104C,r_4169_2_fwd,18429.84
YGL104C,r_4169_2_rvs,18429.84
YBR243C,r_4170_fwd,5648.4
YBR243C,r_4170_rvs,4738.68
YBR281C,r_4171,51168.24
YNL191W,r_4171,51168.24
YBR295W,r_4172,57066.12
YCL017C,r_4173_fwd,2722.68
YCL017C,r_4173_rvs,5981.4
YCR011C,r_4174_fwd,3909.6
YCR011C,r_4174_rvs,3909.6
YCR107W,r_4175_1_fwd,9680.04
YCR107W,r_4175_1_rvs,9411.48
YDL243C,r_4175_2_fwd,18229.68
YDL243C,r_4175_2_rvs,22318.56
YJR155W,r_4175_3_fwd,7042.32
YJR155W,r_4175_3_rvs,3225.96
YNL331C,r_4175_4_fwd,8656.2
YNL331C,r_4175_4_rvs,5544
YOL165C,r_4175_5_fwd,18156.96
YOL165C,r_4175_5_rvs,42370.56
YPL088W,r_4175_6_fwd,8586.36
YPL088W,r_4175_6_rvs,5563.8
YCR107W,r_4176_1_fwd,9680.04
YCR107W,r_4176_1_rvs,9411.48
YDL243C,r_4176_2_fwd,18229.68
YDL243C,r_4176_2_rvs,22318.56
YJR155W,r_4176_3_fwd,7042.32
YJR155W,r_4176_3_rvs,7738.2
YNL331C,r_4176_4_fwd,8656.2
YNL331C,r_4176_4_rvs,9761.4
YOL165C,r_4176_5_fwd,18156.96
YOL165C,r_4176_5_rvs,42370.56
YPL088W,r_4176_6_fwd,8586.36
YPL088W,r_4176_6_rvs,9221.4
YCR107W,r_4177_1_fwd,9680.04
YCR107W,r_4177_1_rvs,10352.16
YDL243C,r_4177_2_fwd,18229.68
YDL243C,r_4177_2_rvs,22318.56
YJR155W,r_4177_3_fwd,7042.32
YJR155W,r_4177_3_rvs,3844.08
YNL331C,r_4177_4_fwd,8656.2
YNL331C,r_4177_4_rvs,7863.48
YOL165C,r_4177_5_fwd,28619.64
YOL165C,r_4177_5_rvs,50320.8
YPL088W,r_4177_6_fwd,8586.36
YPL088W,r_4177_6_rvs,8300.88
YCR107W,r_4178_1_fwd,16433.64
YCR107W,r_4178_1_rvs,25394.76
YDL243C,r_4178_2_fwd,25419.96
YDL243C,r_4178_2_rvs,32905.44
YJR155W,r_4178_3_fwd,7042.32
YJR155W,r_4178_3_rvs,9045.72
YNL331C,r_4178_4_fwd,12492
YNL331C,r_4178_4_rvs,16492.68
YOL165C,r_4178_5_fwd,75980.88
YOL165C,r_4178_5_rvs,126946.08
YPL088W,r_4178_6_fwd,13058.64
YPL088W,r_4178_6_rvs,17046
YCR107W,r_4179_1_fwd,9680.04
YCR107W,r_4179_1_rvs,9411.48
YDL243C,r_4179_2_fwd,18229.68
YDL243C,r_4179_2_rvs,22318.56
YJR155W,r_4179_3_fwd,7042.32
YJR155W,r_4179_3_rvs,3225.96
YNL331C,r_4179_4_fwd,8656.2
YNL331C,r_4179_4_rvs,6212.88
YOL165C,r_4179_5_fwd,24333.48
YOL165C,r_4179_5_rvs,44494.92
YPL088W,r_4179_6_fwd,8586.36
YPL088W,r_4179_6_rvs,6375.96
YCR107W,r_4180_1_fwd,9680.04
YCR107W,r_4180_1_rvs,20217.24
YDL243C,r_4180_2_fwd,21732.48
YDL243C,r_4180_2_rvs,28005.84
YJR155W,r_4180_3_fwd,7324.92
YJR155W,r_4180_3_rvs,9156.6
YNL331C,r_4180_4_fwd,10953
YNL331C,r_4180_4_rvs,15324.84
YOL165C,r_4180_5_fwd,28676.52
YOL165C,r_4180_5_rvs,55103.4
YPL088W,r_4180_6_fwd,10891.44
YPL088W,r_4180_6_rvs,15930.36
YEL031W,r_4181_fwd,13220.28
YEL031W,r_4181_rvs,13030.2
YEL070W,r_4183_1_fwd,239262.48
YEL070W,r_4183_1_rvs,327735.36
YNR073C,r_4183_2_fwd,239262.48
YNR073C,r_4183_2_rvs,327735.36
YER010C,r_4184_fwd,1014.48
YER010C,r_4184_rvs,1250.28
YER010C,r_4185,1040.4
YER042W,r_4186_fwd,258000.84
